[2025-04-11 03:05:01.508] INFO     (root) Configured logger (level=INFO, file=/home/yadunand/sc_2025_agents/experiment_2/powerlaw.96.small/top_level.log)
[2025-04-11 03:05:01.546] INFO     (parsl.dataflow.dflow) Parsl task 42 try 0 launched on executor HighThroughputExecutor with executor id 43
[2025-04-11 03:05:01.546] INFO     (dml_agent) [66] Initalized
[2025-04-11 03:05:01.546] INFO     (parsl.dataflow.dflow) Standard out for task 42 will not be redirected.
[2025-04-11 03:05:01.547] INFO     (parsl.dataflow.dflow) Task 66 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.547] INFO     (parsl.dataflow.dflow) Standard error for task 42 will not be redirected.
[2025-04-11 03:05:01.547] INFO     (dml_agent) [67] Initalized
[2025-04-11 03:05:01.547] INFO     (parsl.dataflow.dflow) Parsl task 43 try 0 launched on executor HighThroughputExecutor with executor id 44
[2025-04-11 03:05:01.547] INFO     (parsl.dataflow.dflow) Task 67 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.548] INFO     (parsl.dataflow.dflow) Standard out for task 43 will not be redirected.
[2025-04-11 03:05:01.548] INFO     (dml_agent) [68] Initalized
[2025-04-11 03:05:01.548] INFO     (parsl.dataflow.dflow) Standard error for task 43 will not be redirected.
[2025-04-11 03:05:01.548] INFO     (parsl.dataflow.dflow) Task 68 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.548] INFO     (parsl.dataflow.dflow) Parsl task 44 try 0 launched on executor HighThroughputExecutor with executor id 45
[2025-04-11 03:05:01.548] INFO     (dml_agent) [69] Initalized
[2025-04-11 03:05:01.548] INFO     (parsl.dataflow.dflow) Standard out for task 44 will not be redirected.
[2025-04-11 03:05:01.548] INFO     (parsl.dataflow.dflow) Task 69 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.548] INFO     (parsl.dataflow.dflow) Standard error for task 44 will not be redirected.
[2025-04-11 03:05:01.548] INFO     (dml_agent) [70] Initalized
[2025-04-11 03:05:01.549] INFO     (parsl.dataflow.dflow) Parsl task 45 try 0 launched on executor HighThroughputExecutor with executor id 46
[2025-04-11 03:05:01.549] INFO     (parsl.dataflow.dflow) Task 70 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.549] INFO     (parsl.dataflow.dflow) Standard out for task 45 will not be redirected.
[2025-04-11 03:05:01.549] INFO     (dml_agent) [71] Initalized
[2025-04-11 03:05:01.549] INFO     (parsl.dataflow.dflow) Standard error for task 45 will not be redirected.
[2025-04-11 03:05:01.549] INFO     (parsl.dataflow.dflow) Task 71 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.549] INFO     (parsl.dataflow.dflow) Parsl task 46 try 0 launched on executor HighThroughputExecutor with executor id 47
[2025-04-11 03:05:01.549] INFO     (dml_agent) [72] Initalized
[2025-04-11 03:05:01.549] INFO     (parsl.dataflow.dflow) Standard out for task 46 will not be redirected.
[2025-04-11 03:05:01.549] INFO     (parsl.dataflow.dflow) Task 72 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.550] INFO     (parsl.dataflow.dflow) Standard error for task 46 will not be redirected.
[2025-04-11 03:05:01.550] INFO     (dml_agent) [73] Initalized
[2025-04-11 03:05:01.550] INFO     (parsl.dataflow.dflow) Parsl task 47 try 0 launched on executor HighThroughputExecutor with executor id 48
[2025-04-11 03:05:01.550] INFO     (parsl.dataflow.dflow) Task 73 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.550] INFO     (parsl.dataflow.dflow) Standard out for task 47 will not be redirected.
[2025-04-11 03:05:01.550] INFO     (dml_agent) [74] Initalized
[2025-04-11 03:05:01.550] INFO     (parsl.dataflow.dflow) Standard error for task 47 will not be redirected.
[2025-04-11 03:05:01.550] INFO     (parsl.dataflow.dflow) Task 74 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.550] INFO     (parsl.dataflow.dflow) Parsl task 48 try 0 launched on executor HighThroughputExecutor with executor id 49
[2025-04-11 03:05:01.550] INFO     (dml_agent) [75] Initalized
[2025-04-11 03:05:01.550] INFO     (parsl.dataflow.dflow) Standard out for task 48 will not be redirected.
[2025-04-11 03:05:01.551] INFO     (parsl.dataflow.dflow) Task 75 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.551] INFO     (parsl.dataflow.dflow) Standard error for task 48 will not be redirected.
[2025-04-11 03:05:01.551] INFO     (dml_agent) [76] Initalized
[2025-04-11 03:05:01.551] INFO     (parsl.dataflow.dflow) Parsl task 49 try 0 launched on executor HighThroughputExecutor with executor id 50
[2025-04-11 03:05:01.551] INFO     (parsl.dataflow.dflow) Task 76 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.551] INFO     (parsl.dataflow.dflow) Standard out for task 49 will not be redirected.
[2025-04-11 03:05:01.551] INFO     (dml_agent) [77] Initalized
[2025-04-11 03:05:01.551] INFO     (parsl.dataflow.dflow) Standard error for task 49 will not be redirected.
[2025-04-11 03:05:01.551] INFO     (parsl.dataflow.dflow) Task 77 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.552] INFO     (parsl.dataflow.dflow) Parsl task 50 try 0 launched on executor HighThroughputExecutor with executor id 51
[2025-04-11 03:05:01.552] INFO     (dml_agent) [78] Initalized
[2025-04-11 03:05:01.552] INFO     (parsl.dataflow.dflow) Standard out for task 50 will not be redirected.
[2025-04-11 03:05:01.552] INFO     (parsl.dataflow.dflow) Task 78 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.552] INFO     (parsl.dataflow.dflow) Standard error for task 50 will not be redirected.
[2025-04-11 03:05:01.552] INFO     (dml_agent) [79] Initalized
[2025-04-11 03:05:01.552] INFO     (parsl.dataflow.dflow) Parsl task 51 try 0 launched on executor HighThroughputExecutor with executor id 52
[2025-04-11 03:05:01.552] INFO     (parsl.dataflow.dflow) Task 79 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.552] INFO     (parsl.dataflow.dflow) Standard out for task 51 will not be redirected.
[2025-04-11 03:05:01.552] INFO     (dml_agent) [80] Initalized
[2025-04-11 03:05:01.552] INFO     (parsl.dataflow.dflow) Standard error for task 51 will not be redirected.
[2025-04-11 03:05:01.553] INFO     (parsl.dataflow.dflow) Task 80 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.553] INFO     (parsl.dataflow.dflow) Parsl task 52 try 0 launched on executor HighThroughputExecutor with executor id 53
[2025-04-11 03:05:01.553] INFO     (dml_agent) [81] Initalized
[2025-04-11 03:05:01.553] INFO     (parsl.dataflow.dflow) Standard out for task 52 will not be redirected.
[2025-04-11 03:05:01.553] INFO     (parsl.dataflow.dflow) Task 81 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.553] INFO     (parsl.dataflow.dflow) Standard error for task 52 will not be redirected.
[2025-04-11 03:05:01.553] INFO     (dml_agent) [82] Initalized
[2025-04-11 03:05:01.553] INFO     (parsl.dataflow.dflow) Parsl task 53 try 0 launched on executor HighThroughputExecutor with executor id 54
[2025-04-11 03:05:01.553] INFO     (parsl.dataflow.dflow) Task 82 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.553] INFO     (parsl.dataflow.dflow) Standard out for task 53 will not be redirected.
[2025-04-11 03:05:01.554] INFO     (dml_agent) [83] Initalized
[2025-04-11 03:05:01.554] INFO     (parsl.dataflow.dflow) Standard error for task 53 will not be redirected.
[2025-04-11 03:05:01.554] INFO     (parsl.dataflow.dflow) Task 83 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.554] INFO     (parsl.dataflow.dflow) Parsl task 54 try 0 launched on executor HighThroughputExecutor with executor id 55
[2025-04-11 03:05:01.554] INFO     (dml_agent) [84] Initalized
[2025-04-11 03:05:01.554] INFO     (parsl.dataflow.dflow) Standard out for task 54 will not be redirected.
[2025-04-11 03:05:01.554] INFO     (parsl.dataflow.dflow) Task 84 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.554] INFO     (parsl.dataflow.dflow) Standard error for task 54 will not be redirected.
[2025-04-11 03:05:01.554] INFO     (dml_agent) [85] Initalized
[2025-04-11 03:05:01.555] INFO     (parsl.dataflow.dflow) Task 85 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.555] INFO     (parsl.dataflow.dflow) Parsl task 55 try 0 launched on executor HighThroughputExecutor with executor id 56
[2025-04-11 03:05:01.555] INFO     (dml_agent) [86] Initalized
[2025-04-11 03:05:01.555] INFO     (parsl.dataflow.dflow) Standard out for task 55 will not be redirected.
[2025-04-11 03:05:01.555] INFO     (parsl.dataflow.dflow) Task 86 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.555] INFO     (parsl.dataflow.dflow) Standard error for task 55 will not be redirected.
[2025-04-11 03:05:01.555] INFO     (dml_agent) [87] Initalized
[2025-04-11 03:05:01.555] INFO     (parsl.dataflow.dflow) Parsl task 56 try 0 launched on executor HighThroughputExecutor with executor id 57
[2025-04-11 03:05:01.555] INFO     (parsl.dataflow.dflow) Task 87 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.555] INFO     (parsl.dataflow.dflow) Standard out for task 56 will not be redirected.
[2025-04-11 03:05:01.556] INFO     (dml_agent) [88] Initalized
[2025-04-11 03:05:01.556] INFO     (parsl.dataflow.dflow) Standard error for task 56 will not be redirected.
[2025-04-11 03:05:01.556] INFO     (parsl.dataflow.dflow) Task 88 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.556] INFO     (parsl.dataflow.dflow) Parsl task 57 try 0 launched on executor HighThroughputExecutor with executor id 58
[2025-04-11 03:05:01.556] INFO     (dml_agent) [89] Initalized
[2025-04-11 03:05:01.556] INFO     (parsl.dataflow.dflow) Standard out for task 57 will not be redirected.
[2025-04-11 03:05:01.556] INFO     (parsl.dataflow.dflow) Task 89 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.556] INFO     (parsl.dataflow.dflow) Standard error for task 57 will not be redirected.
[2025-04-11 03:05:01.556] INFO     (dml_agent) [90] Initalized
[2025-04-11 03:05:01.556] INFO     (parsl.dataflow.dflow) Parsl task 58 try 0 launched on executor HighThroughputExecutor with executor id 59
[2025-04-11 03:05:01.557] INFO     (parsl.dataflow.dflow) Task 90 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.557] INFO     (parsl.dataflow.dflow) Standard out for task 58 will not be redirected.
[2025-04-11 03:05:01.557] INFO     (dml_agent) [91] Initalized
[2025-04-11 03:05:01.557] INFO     (parsl.dataflow.dflow) Standard error for task 58 will not be redirected.
[2025-04-11 03:05:01.557] INFO     (parsl.dataflow.dflow) Task 91 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.557] INFO     (parsl.dataflow.dflow) Parsl task 59 try 0 launched on executor HighThroughputExecutor with executor id 60
[2025-04-11 03:05:01.557] INFO     (dml_agent) [92] Initalized
[2025-04-11 03:05:01.557] INFO     (parsl.dataflow.dflow) Standard out for task 59 will not be redirected.
[2025-04-11 03:05:01.557] INFO     (parsl.dataflow.dflow) Task 92 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.557] INFO     (parsl.dataflow.dflow) Standard error for task 59 will not be redirected.
[2025-04-11 03:05:01.557] INFO     (dml_agent) [93] Initalized
[2025-04-11 03:05:01.558] INFO     (parsl.dataflow.dflow) Parsl task 60 try 0 launched on executor HighThroughputExecutor with executor id 61
[2025-04-11 03:05:01.558] INFO     (parsl.dataflow.dflow) Task 93 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.558] INFO     (parsl.dataflow.dflow) Standard out for task 60 will not be redirected.
[2025-04-11 03:05:01.558] INFO     (dml_agent) [94] Initalized
[2025-04-11 03:05:01.558] INFO     (parsl.dataflow.dflow) Standard error for task 60 will not be redirected.
[2025-04-11 03:05:01.558] INFO     (parsl.dataflow.dflow) Task 94 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.558] INFO     (parsl.dataflow.dflow) Parsl task 61 try 0 launched on executor HighThroughputExecutor with executor id 62
[2025-04-11 03:05:01.558] INFO     (dml_agent) [95] Initalized
[2025-04-11 03:05:01.559] INFO     (parsl.dataflow.dflow) Standard out for task 61 will not be redirected.
[2025-04-11 03:05:01.559] INFO     (parsl.dataflow.dflow) Task 95 submitted for App _run_agent_on_worker, not waiting on any dependency
[2025-04-11 03:05:01.559] INFO     (parsl.dataflow.dflow) Standard error for task 61 will not be redirected.
[2025-04-11 03:05:01.559] INFO     (__main__) Blocking on tracker
[2025-04-11 03:05:01.559] INFO     (parsl.dataflow.dflow) Parsl task 62 try 0 launched on executor HighThroughputExecutor with executor id 63
[2025-04-11 03:05:01.559] INFO     (parsl.dataflow.dflow) Standard out for task 62 will not be redirected.
[2025-04-11 03:05:01.559] INFO     (parsl.dataflow.dflow) Standard error for task 62 will not be redirected.
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Parsl task 63 try 0 launched on executor HighThroughputExecutor with executor id 64
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Standard out for task 63 will not be redirected.
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Standard error for task 63 will not be redirected.
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Parsl task 64 try 0 launched on executor HighThroughputExecutor with executor id 65
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Standard out for task 64 will not be redirected.
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Standard error for task 64 will not be redirected.
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Parsl task 65 try 0 launched on executor HighThroughputExecutor with executor id 66
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Standard out for task 65 will not be redirected.
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Standard error for task 65 will not be redirected.
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Parsl task 66 try 0 launched on executor HighThroughputExecutor with executor id 67
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Standard out for task 66 will not be redirected.
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Standard error for task 66 will not be redirected.
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Parsl task 67 try 0 launched on executor HighThroughputExecutor with executor id 68
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Standard out for task 67 will not be redirected.
[2025-04-11 03:05:01.560] INFO     (parsl.dataflow.dflow) Standard error for task 67 will not be redirected.
[2025-04-11 03:05:01.561] INFO     (parsl.dataflow.dflow) Parsl task 68 try 0 launched on executor HighThroughputExecutor with executor id 69
[2025-04-11 03:05:01.561] INFO     (parsl.dataflow.dflow) Standard out for task 68 will not be redirected.
[2025-04-11 03:05:01.561] INFO     (parsl.dataflow.dflow) Standard error for task 68 will not be redirected.
[2025-04-11 03:05:01.561] INFO     (parsl.dataflow.dflow) Parsl task 69 try 0 launched on executor HighThroughputExecutor with executor id 70
[2025-04-11 03:05:01.561] INFO     (parsl.dataflow.dflow) Standard out for task 69 will not be redirected.
[2025-04-11 03:05:01.561] INFO     (parsl.dataflow.dflow) Standard error for task 69 will not be redirected.
[2025-04-11 03:05:01.561] INFO     (parsl.dataflow.dflow) Parsl task 70 try 0 launched on executor HighThroughputExecutor with executor id 71
[2025-04-11 03:05:01.562] INFO     (parsl.dataflow.dflow) Standard out for task 70 will not be redirected.
[2025-04-11 03:05:01.562] INFO     (parsl.dataflow.dflow) Standard error for task 70 will not be redirected.
[2025-04-11 03:05:01.562] INFO     (parsl.dataflow.dflow) Parsl task 71 try 0 launched on executor HighThroughputExecutor with executor id 72
[2025-04-11 03:05:01.562] INFO     (parsl.dataflow.dflow) Standard out for task 71 will not be redirected.
[2025-04-11 03:05:01.562] INFO     (parsl.dataflow.dflow) Standard error for task 71 will not be redirected.
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Parsl task 72 try 0 launched on executor HighThroughputExecutor with executor id 73
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Standard out for task 72 will not be redirected.
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Standard error for task 72 will not be redirected.
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Parsl task 73 try 0 launched on executor HighThroughputExecutor with executor id 74
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Standard out for task 73 will not be redirected.
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Standard error for task 73 will not be redirected.
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Parsl task 74 try 0 launched on executor HighThroughputExecutor with executor id 75
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Standard out for task 74 will not be redirected.
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Standard error for task 74 will not be redirected.
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Parsl task 75 try 0 launched on executor HighThroughputExecutor with executor id 76
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Standard out for task 75 will not be redirected.
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Standard error for task 75 will not be redirected.
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Parsl task 76 try 0 launched on executor HighThroughputExecutor with executor id 77
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Standard out for task 76 will not be redirected.
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Standard error for task 76 will not be redirected.
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Parsl task 77 try 0 launched on executor HighThroughputExecutor with executor id 78
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Standard out for task 77 will not be redirected.
[2025-04-11 03:05:01.563] INFO     (parsl.dataflow.dflow) Standard error for task 77 will not be redirected.
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Parsl task 78 try 0 launched on executor HighThroughputExecutor with executor id 79
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Standard out for task 78 will not be redirected.
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Standard error for task 78 will not be redirected.
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Parsl task 79 try 0 launched on executor HighThroughputExecutor with executor id 80
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Standard out for task 79 will not be redirected.
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Standard error for task 79 will not be redirected.
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Parsl task 80 try 0 launched on executor HighThroughputExecutor with executor id 81
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Standard out for task 80 will not be redirected.
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Standard error for task 80 will not be redirected.
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Parsl task 81 try 0 launched on executor HighThroughputExecutor with executor id 82
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Standard out for task 81 will not be redirected.
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Standard error for task 81 will not be redirected.
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Parsl task 82 try 0 launched on executor HighThroughputExecutor with executor id 83
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Standard out for task 82 will not be redirected.
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Standard error for task 82 will not be redirected.
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Parsl task 83 try 0 launched on executor HighThroughputExecutor with executor id 84
[2025-04-11 03:05:01.564] INFO     (parsl.dataflow.dflow) Standard out for task 83 will not be redirected.
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Standard error for task 83 will not be redirected.
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Parsl task 84 try 0 launched on executor HighThroughputExecutor with executor id 85
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Standard out for task 84 will not be redirected.
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Standard error for task 84 will not be redirected.
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Parsl task 85 try 0 launched on executor HighThroughputExecutor with executor id 86
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Standard out for task 85 will not be redirected.
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Standard error for task 85 will not be redirected.
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Parsl task 86 try 0 launched on executor HighThroughputExecutor with executor id 87
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Standard out for task 86 will not be redirected.
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Standard error for task 86 will not be redirected.
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Parsl task 87 try 0 launched on executor HighThroughputExecutor with executor id 88
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Standard out for task 87 will not be redirected.
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Standard error for task 87 will not be redirected.
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Parsl task 88 try 0 launched on executor HighThroughputExecutor with executor id 89
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Standard out for task 88 will not be redirected.
[2025-04-11 03:05:01.565] INFO     (parsl.dataflow.dflow) Standard error for task 88 will not be redirected.
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Parsl task 89 try 0 launched on executor HighThroughputExecutor with executor id 90
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Standard out for task 89 will not be redirected.
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Standard error for task 89 will not be redirected.
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Parsl task 90 try 0 launched on executor HighThroughputExecutor with executor id 91
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Standard out for task 90 will not be redirected.
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Standard error for task 90 will not be redirected.
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Parsl task 91 try 0 launched on executor HighThroughputExecutor with executor id 92
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Standard out for task 91 will not be redirected.
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Standard error for task 91 will not be redirected.
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Parsl task 92 try 0 launched on executor HighThroughputExecutor with executor id 93
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Standard out for task 92 will not be redirected.
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Standard error for task 92 will not be redirected.
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Parsl task 93 try 0 launched on executor HighThroughputExecutor with executor id 94
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Standard out for task 93 will not be redirected.
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Standard error for task 93 will not be redirected.
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Parsl task 94 try 0 launched on executor HighThroughputExecutor with executor id 95
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Standard out for task 94 will not be redirected.
[2025-04-11 03:05:01.566] INFO     (parsl.dataflow.dflow) Standard error for task 94 will not be redirected.
[2025-04-11 03:05:01.567] INFO     (parsl.dataflow.dflow) Parsl task 95 try 0 launched on executor HighThroughputExecutor with executor id 96
[2025-04-11 03:05:01.567] INFO     (parsl.dataflow.dflow) Standard out for task 95 will not be redirected.
[2025-04-11 03:05:01.567] INFO     (parsl.dataflow.dflow) Standard error for task 95 will not be redirected.
[2025-04-11 03:05:05.772] INFO     (parsl.executors.status_handling) Scaling out by 1 blocks
[2025-04-11 03:05:05.773] INFO     (parsl.executors.status_handling) Allocated block ID 0
